,Unnamed: 0,description,end_date,exhibitors,lat,lng,location,name,start_date,type,visitors,closest_iata
67,67,"The trade show DMC Die & Mould China - International Exhibition on Die and Mould Technology and Equipment is hosted at Shanghai, China, PR. The tradeshow's frequency is annual. National Exhibition and Convention Center is the venue where DMC Die & Mould China is held. The trade show organizers responsible for organisation and management of DMC Die & Mould China are China Die and Mould Industry Association, SIEC - Shanghai International Exhibition Co., Ltd.. DMC Die & Mould China welcomes the following kind of visitors: Trade visitors. 1986 is the year of the foundation of DMC Die & Mould China. The emphasis of DMC Die & Mould China lies on the following business sectors: Foundry, Metalworking.",2018-06-09,-1,13.7397107,100.5112057,"Shanghai, China, PR",DMC Die & Mould China,2018-06-05,Tradeshow,26728,BKK
68,74,"The trade show ASEAN Sustainable Energy Week - International Exhibition of Environmental Protection and Pollution Control Technology is hosted at Bangkok, Thailand. The tradeshow's frequency is annual, with pumps & valves asia, in odd years also with thai water. BITEC - Bangkok International Trade & Exhibition Centre is the venue where ASEAN Sustainable Energy Week is held. The trade show organizer responsible for organisation and management of ASEAN Sustainable Energy Week is UBM Asia (Thailand) Co. Ltd.. ASEAN Sustainable Energy Week welcomes the following kind of visitors: Trade visitors. 1990 is the year of the foundation of ASEAN Sustainable Energy Week. The emphasis of ASEAN Sustainable Energy Week lies on the following business sectors: Energy, Environmental Protection, Recycling, Waste Management.",2018-06-09,-1,13.7538929,100.8160803,"Bangkok, Thailand",ASEAN Sustainable Energy Week,2018-06-06,Tradeshow,25003,BKK
69,189,"The International Conference on Chemical and Biochemical Engineering will provide opportunities for the delegates to exchange new ideas and application experiences face to face, to establish business or research relations and to find global partners for future collaboration.",2018-12-26,50,22.149446,113.552185,"Macau, Cotai Lotus Harbor Road, Macau, Macau (China)",International Conference on Chemical and Biochemical Engineering,2018-12-25,Conference,25000,HKG
70,298,"Tunnelling conference will gather the thought-leaders, decision-makers and young engineers from the entire tunnelling community to network, share innovation and celebrate best practice across major UK and global tunnelling and underground projects.",2018-12-06,50,51.488536,-0.273878,"33C Harvard Rd, Chiswick, London W4 4EA, UK, London, UK",Tunnelling Festival,2018-12-06,Conference,25000,LON
71,832,"International Research Conference on Theory and Practice in Social Sciences Fora conference aims to bring together researchers, scientists, engineers, and scholar students to exchange and share their experiences, new ideas, and research results about all aspects of Economics, Trade and Development, and discuss the practical challenges encountered and the solutions adopted. The conference will be held every year to make it an ideal platform for people to share views and experiences in Economics, Trade and Development and related areas.",2019-10-13,50,-33.874625,151.221851,"203 Victoria St, Potts Point NSW 2011, Australia, Sydney, Australia",International Research Conference on Theory and Practice in Social Sciences Fora,2019-10-12,Conference,25000,SYD
73,297,"The International Business Conference will explore the areas covering cultural and creative industries, eBusiness and eGovernment entrepreneurship, gender in management and human resource management identity innovation and many more.",2018-12-16,50,51.533158,-0.469211,"Kingston Ln, Uxbridge UB8 3PH, Uxbridge, UK",MBAcademy International Business Conference,2018-12-14,Conference,25000,LON
74,831,"The Cardiac Care Ecg Advanced Interpretation conference will Describe the impact of and the evidence-based nursing actions for electrolyte derangements on cardiac function, Determine the cause of complex cardiac arrhythmias and how to identify them on ECG traces and Revise the normal electrophysiology of the heart and relate it to the pathophysiology of cardiac arrhythmias etc.",2019-10-15,50,-33.881907,151.209405,"28 Albion St Surry Hills NSW 2010, Sydney, Australia",Cardiac Care Ecg Advanced Interpretation,2019-10-14,Conference,25000,SYD
75,601,"Performance & Risk Analytics Group Meeting brings together performance measurement professionals engaged in the asset management industry. Its diverse membership consists of, but is not limited to, practitioners from asset management firms, consulting firms, GIPS verification firms, software providers and custodian banks. The group meets on a regular basis to discuss performance and risk-related topics and provides networking and continuing education opportunities through its planned events.",2019-06-05,50,40.758142,-73.98506,"1540 Broadway #1010, New York, NY 10036, New York, USA",Performance & Risk Analytics Group Meeting,2019-06-05,Conference,25000,NYC
76,849,"The International Conference on Electronics and Communication Engineering aims to bring together leading academic scientists, professors, researchers, students and research scholars to exchange and share their experiences and research results about all aspects of Electronics and Communication Engineering.",2019-04-22,50,45.4371908,12.3345898,"Venice, Italy",International Conference on Electronics and Communication Engineering,2019-04-21,Conference,25000,VCE
77,196,"World Congress on Advanced Pharmacy and Clinical Research will permit the exchange of ideas, knowledge between the different disciplines for facilitating research, interdisciplinary collaborations focusing World Congress on Advanced Pharmacy and Clinical Research. It focuses more on recent advancements in the field of World Congress on Advanced Pharmacy and Clinical Research in treating the world with their research ideas.",2019-02-25,50,22.382302,114.196445,"Hong Kong Sha Tin 34-36 Tai Chung, Hong Kong, Hong Kong",World Congress on Advanced Pharmacy and Clinical Research,2019-02-25,Conference,25000,HKG
78,290,"International Conference on Complex Networks and Their Applications aims at bringing together researchers from different scientific communities working on areas related to complex networks. Two types of contributions are welcome: theoretical developments arising from practical problems, and case studies where methodologies are applied. Both contributions are aimed at stimulating the interaction between theoreticians and practitioners.",2018-12-13,-1,52.201667,0.117788,"University Of Cambridge Cambridge CB2, Cambridge, UK",International Conference on Complex Networks and Their Applications,2018-12-11,Conference,25000,LON
79,597,"Certified Sustainability Practitioner Program on key challenges that professionals have to face in the field of Sustainability, Supply Chain, Corporate Responsibility, Corporate Communications, Sustainable Development and Circular Economy.",2019-06-07,50,40.7308619,-73.9871558,"New York, USA",Certified Sustainability Practitioner Program,2019-06-06,Conference,25000,NYC
80,850,"The International Conference on Computer and Information Engineering provides the premier interdisciplinary forum for researchers, practitioners and educators to present and discuss the most recent innovations, trends, and concerns, practical challenges encountered and the solutions adopted in the field of Computer and Information Engineering.",2019-04-22,50,45.4371908,12.3345898,"Venice, Italy",International Conference on Computer and Information Engineering,2019-04-21,Conference,25000,VCE
82,232,"The Connect Medical brings together stakeholders from the medical and technology sectors with hoteliers and suppliers for prescheduled one-on-one meetings, continuing education sessions, keynote general sessions and quality networking with industry colleagues.",2018-10-15,-1,36.1557,-115.332194,"11011 W Charleston Blvd, Las Vegas, NV 89135, Las Vegas, USA",Connect Medical,2018-10-14,Conference,25000,LAS
83,198,"We invite scholars, researchers, practitioners and students proposals to submit papers for paper presentations, interactive sessions, virtual talks or colloquia addressing one of the following tracks:Social and Community StudiesArtsHumanitiesCivic and Political StudiesCultural & Global StudiesEnvironmental StudiesOrganizational StudiesEducational and Communication StudiesEconomics, Finance & AccountingBusiness and Management Studies",2019-02-17,-1,22.291011,114.197407,"88 Chun Yeung St, North Point, Hong Kong, Hong Kong, Hong Kong",International Conference on Recent and Contemporary Advances in Academic Research,2019-02-16,Conference,25000,HKG
84,252,"The AICPA Practitioners Symposium and Tech+ Conference is a platform to gain technical, marketing, tax and A&A insights to help you grow your business and enhance your profitability. Strengthen your core services and elevate your firm's practice management with the Practitioners and TECH+ curriculum.",2018-06-14,-1,36.107459,-115.176716,"3730 S Las Vegas Blvd Las Vegas NV 89109, Las Vegas, USA",AICPA Practitioners Symposium and Tech+ Conference,2018-06-11,Conference,25000,LAS
85,230,"GLMA Annual Conference on LGBTQ Health is the premier, interdisciplinary LGBTQ health conference and the world's largest scientific gathering devoted to LGBTQ health issues and concerns. It educates practitioners, policy advocates, educators, administrators, researchers and students about the unique health needs of LGBTQ individuals and families.",2018-10-13,-1,36.116441,-115.170792,"3555 S Las Vegas Blvd Las Vegas NV 89109, Las Vegas, USA",GLMA Annual Conference on LGBTQ Health,2018-10-10,Conference,25000,LAS
